"Time","Result"
"10.04.2024 16:27:10","2ms, Maximum"
"10.04.2024 16:27:15","2ms, Maximum"
"10.04.2024 16:27:20","4ms, Maximum"
"10.04.2024 16:27:25","2ms, Maximum"
"10.04.2024 16:27:30","2ms, Maximum"
"10.04.2024 16:27:35","2ms, Maximum"
"10.04.2024 16:27:40","2ms, Maximum"
"10.04.2024 16:27:45","2ms, Maximum"
"10.04.2024 16:27:50","3ms, Maximum"
"10.04.2024 16:27:55","3ms, Maximum"
"10.04.2024 16:28:00","3ms, Maximum"
"10.04.2024 16:28:05","2ms, Maximum"
"10.04.2024 16:28:10","2ms, Maximum"
"10.04.2024 16:28:15","3ms, Maximum"
"10.04.2024 16:28:20","2ms, Maximum"
"10.04.2024 16:28:25","3ms, Maximum"
"10.04.2024 16:28:30","3ms, Maximum"
"10.04.2024 16:28:35","2ms, Maximum"
"10.04.2024 16:28:40","4ms, Maximum"
"10.04.2024 16:28:45","3ms, Maximum"
"10.04.2024 16:28:50","3ms, Maximum"
"10.04.2024 16:28:55","3ms, Maximum"
"10.04.2024 16:29:00","2ms, Maximum"
"10.04.2024 16:29:05","2ms, Maximum"
"10.04.2024 16:29:10","2ms, Maximum"
"10.04.2024 16:29:15","2ms, Maximum"
"10.04.2024 16:29:20","2ms, Maximum"
"10.04.2024 16:29:25","2ms, Maximum"
"10.04.2024 16:29:31","2ms, Maximum"
"10.04.2024 16:29:36","3ms, Maximum"
"10.04.2024 16:29:41","3ms, Maximum"
"10.04.2024 16:29:46","3ms, Maximum"
"10.04.2024 16:29:51","15ms, Maximum"
"10.04.2024 16:29:56","2ms, Maximum"
"10.04.2024 16:30:01","3ms, Maximum"
"10.04.2024 16:30:06","3ms, Maximum"
"10.04.2024 16:30:11","3ms, Maximum"
"10.04.2024 16:30:16","3ms, Maximum"
"10.04.2024 16:30:21","3ms, Maximum"
"10.04.2024 16:30:26","3ms, Maximum"
"10.04.2024 16:30:31","2ms, Maximum"
"10.04.2024 16:30:36","3ms, Maximum"
"10.04.2024 16:30:41","2ms, Maximum"
"10.04.2024 16:30:46","1ms, Maximum"
"10.04.2024 16:30:51","3ms, Maximum"
"10.04.2024 16:30:56","3ms, Maximum"
"10.04.2024 16:31:01","2ms, Maximum"
"10.04.2024 16:31:06","3ms, Maximum"
"10.04.2024 16:31:11","3ms, Maximum"
"10.04.2024 16:31:16","3ms, Maximum"
"10.04.2024 16:31:21","2ms, Maximum"
"10.04.2024 16:31:26","3ms, Maximum"
"10.04.2024 16:31:31","2ms, Maximum"
"10.04.2024 16:31:36","3ms, Maximum"
"10.04.2024 16:31:41","3ms, Maximum"
"10.04.2024 16:31:46","4ms, Maximum"
"10.04.2024 16:31:51","4ms, Maximum"
"10.04.2024 16:31:57","3ms, Maximum"
"10.04.2024 16:32:02","2ms, Maximum"
"10.04.2024 16:32:07","5ms, Maximum"
"10.04.2024 16:32:12","2ms, Maximum"
"10.04.2024 16:32:17","2ms, Maximum"
"10.04.2024 16:32:22","3ms, Maximum"
"10.04.2024 16:32:27","2ms, Maximum"
"10.04.2024 16:32:32","3ms, Maximum"
"10.04.2024 16:32:37","3ms, Maximum"
"10.04.2024 16:32:42","2ms, Maximum"
"10.04.2024 16:32:47","3ms, Maximum"
"10.04.2024 16:32:52","3ms, Maximum"
"10.04.2024 16:32:57","3ms, Maximum"
"10.04.2024 16:33:02","2ms, Maximum"
"10.04.2024 16:33:07","2ms, Maximum"
"10.04.2024 16:33:12","2ms, Maximum"
"10.04.2024 16:33:17","2ms, Maximum"
"10.04.2024 16:33:22","2ms, Maximum"
"10.04.2024 16:33:27","4ms, Maximum"
"10.04.2024 16:33:32","2ms, Maximum"
"10.04.2024 16:33:37","3ms, Maximum"
"10.04.2024 16:33:42","2ms, Maximum"
"10.04.2024 16:33:47","3ms, Maximum"
"10.04.2024 16:33:52","2ms, Maximum"
"10.04.2024 16:33:57","2ms, Maximum"
"10.04.2024 16:34:02","4ms, Maximum"
"10.04.2024 16:34:07","2ms, Maximum"
"10.04.2024 16:34:12","3ms, Maximum"
"10.04.2024 16:34:17","2ms, Maximum"
"10.04.2024 16:34:22","2ms, Maximum"
"10.04.2024 16:34:27","3ms, Maximum"
"10.04.2024 16:34:33","2ms, Maximum"
"10.04.2024 16:34:38","2ms, Maximum"
"10.04.2024 16:34:43","3ms, Maximum"
"10.04.2024 16:34:48","2ms, Maximum"
"10.04.2024 16:34:53","3ms, Maximum"
"10.04.2024 16:34:58","2ms, Maximum"
"10.04.2024 16:35:03","3ms, Maximum"
"10.04.2024 16:35:08","3ms, Maximum"
"10.04.2024 16:35:16","4ms, Maximum"
"10.04.2024 16:35:21","2ms, Maximum"
"10.04.2024 16:35:26","2ms, Maximum"
"10.04.2024 16:35:31","3ms, Maximum"
"10.04.2024 16:35:36","43ms, Maximum"
"10.04.2024 16:35:41","2ms, Maximum"
"10.04.2024 16:35:46","2ms, Maximum"
"10.04.2024 16:35:51","4ms, Maximum"
"10.04.2024 16:35:56","3ms, Maximum"
"10.04.2024 16:36:01","2ms, Maximum"
"10.04.2024 16:36:06","3ms, Maximum"
"10.04.2024 16:36:11","4ms, Maximum"
"10.04.2024 16:36:16","2ms, Maximum"
"10.04.2024 16:36:21","4ms, Maximum"
"10.04.2024 16:36:26","3ms, Maximum"
"10.04.2024 16:36:31","2ms, Maximum"
"10.04.2024 16:36:36","2ms, Maximum"
"10.04.2024 16:36:41","3ms, Maximum"
"10.04.2024 16:36:46","2ms, Maximum"
"10.04.2024 16:36:51","2ms, Maximum"
"10.04.2024 16:36:56","2ms, Maximum"
"10.04.2024 16:37:01","3ms, Maximum"
"10.04.2024 16:37:06","3ms, Maximum"
"10.04.2024 16:37:11","5ms, Maximum"
"10.04.2024 16:37:16","2ms, Maximum"
"10.04.2024 16:37:21","3ms, Maximum"
"10.04.2024 16:37:26","3ms, Maximum"
"10.04.2024 16:37:31","3ms, Maximum"
"10.04.2024 16:37:36","3ms, Maximum"
"10.04.2024 16:37:41","2ms, Maximum"
"10.04.2024 16:37:46","3ms, Maximum"
"10.04.2024 16:37:52","2ms, Maximum"
"10.04.2024 16:37:57","2ms, Maximum"
"10.04.2024 16:38:02","3ms, Maximum"
"10.04.2024 16:38:07","2ms, Maximum"
"10.04.2024 16:38:12","2ms, Maximum"
"10.04.2024 16:38:17","2ms, Maximum"
"10.04.2024 16:38:30","2ms, Maximum"
"10.04.2024 16:38:35","4ms, Maximum"
"10.04.2024 16:38:40","2ms, Maximum"
"10.04.2024 16:38:45","2ms, Maximum"
"10.04.2024 16:38:52","2ms, Maximum"
"10.04.2024 16:38:57","2ms, Maximum"
"10.04.2024 16:39:02","3ms, Maximum"
"10.04.2024 16:39:07","2ms, Maximum"
"10.04.2024 16:39:12","2ms, Maximum"
"10.04.2024 16:39:17","3ms, Maximum"
"10.04.2024 16:39:22","3ms, Maximum"
"10.04.2024 16:39:27","3ms, Maximum"
"10.04.2024 16:39:32","3ms, Maximum"
"10.04.2024 16:39:37","4ms, Maximum"
"10.04.2024 16:39:42","4ms, Maximum"
"10.04.2024 16:39:47","3ms, Maximum"
"10.04.2024 16:39:52","4ms, Maximum"
"10.04.2024 16:39:58","2ms, Maximum"
"10.04.2024 16:40:03","2ms, Maximum"
"10.04.2024 16:40:08","3ms, Maximum"
"10.04.2024 16:40:13","3ms, Maximum"
"10.04.2024 16:40:18","3ms, Maximum"
"10.04.2024 16:40:23","2ms, Maximum"
"10.04.2024 16:40:28","3ms, Maximum"
"10.04.2024 16:40:33","5ms, Maximum"
"10.04.2024 16:40:38","3ms, Maximum"
"10.04.2024 16:40:43","2ms, Maximum"
"10.04.2024 16:40:48","3ms, Maximum"
"10.04.2024 16:40:53","2ms, Maximum"
"10.04.2024 16:40:58","3ms, Maximum"
"10.04.2024 16:41:03","3ms, Maximum"
"10.04.2024 16:41:08","2ms, Maximum"
"10.04.2024 16:41:13","3ms, Maximum"
"10.04.2024 16:41:25","4ms, Maximum"
"10.04.2024 16:41:30","3ms, Maximum"
"10.04.2024 16:41:35","6ms, Maximum"
"10.04.2024 16:41:40","2ms, Maximum"
"10.04.2024 16:41:45","4ms, Maximum"
"10.04.2024 16:41:50","3ms, Maximum"
"10.04.2024 16:41:55","3ms, Maximum"
"10.04.2024 16:42:00","4ms, Maximum"
"10.04.2024 16:42:05","2ms, Maximum"
"10.04.2024 16:42:10","2ms, Maximum"
"10.04.2024 16:42:15","2ms, Maximum"
"10.04.2024 16:42:20","4ms, Maximum"
"10.04.2024 16:42:25","2ms, Maximum"
"10.04.2024 16:42:31","2ms, Maximum"
"10.04.2024 16:42:36","3ms, Maximum"
"10.04.2024 16:42:41","3ms, Maximum"
"10.04.2024 16:42:46","6ms, Maximum"
"10.04.2024 16:42:51","2ms, Maximum"
"10.04.2024 16:42:56","3ms, Maximum"
"10.04.2024 16:43:01","3ms, Maximum"
"10.04.2024 16:43:06","2ms, Maximum"
"10.04.2024 16:43:11","2ms, Maximum"
"10.04.2024 16:43:16","3ms, Maximum"
"10.04.2024 16:43:21","4ms, Maximum"
"10.04.2024 16:43:26","2ms, Maximum"
"10.04.2024 16:43:31","3ms, Maximum"
"10.04.2024 16:43:36","3ms, Maximum"
"10.04.2024 16:43:41","2ms, Maximum"
"10.04.2024 16:43:46","2ms, Maximum"
"10.04.2024 16:43:51","2ms, Maximum"
"10.04.2024 16:43:56","2ms, Maximum"
"10.04.2024 16:44:01","3ms, Maximum"
"10.04.2024 16:44:06","2ms, Maximum"
"10.04.2024 16:44:11","2ms, Maximum"
"10.04.2024 16:44:16","2ms, Maximum"
"10.04.2024 16:44:21","11ms, Maximum"
"10.04.2024 16:44:26","2ms, Maximum"
"10.04.2024 16:44:31","5ms, Maximum"
"10.04.2024 16:44:36","3ms, Maximum"
"10.04.2024 16:44:41","3ms, Maximum"
"10.04.2024 16:44:46","2ms, Maximum"
"10.04.2024 16:44:51","2ms, Maximum"
"10.04.2024 16:44:56","3ms, Maximum"
"10.04.2024 16:45:02","3ms, Maximum"
"10.04.2024 16:45:07","3ms, Maximum"
"10.04.2024 16:45:12","3ms, Maximum"
"10.04.2024 16:45:17","3ms, Maximum"
"10.04.2024 16:45:22","3ms, Maximum"
"10.04.2024 16:45:27","2ms, Maximum"
"10.04.2024 16:45:32","3ms, Maximum"
"10.04.2024 16:45:37","2ms, Maximum"
"10.04.2024 16:45:42","2ms, Maximum"
"10.04.2024 16:45:47","4ms, Maximum"
"10.04.2024 16:45:52","3ms, Maximum"
"10.04.2024 16:46:06","2ms, Maximum"
"10.04.2024 16:46:11","2ms, Maximum"
"10.04.2024 16:46:16","3ms, Maximum"
"10.04.2024 16:46:21","2ms, Maximum"
"10.04.2024 16:46:26","2ms, Maximum"
"10.04.2024 16:46:31","2ms, Maximum"
"10.04.2024 16:46:36","2ms, Maximum"
"10.04.2024 16:46:41","2ms, Maximum"
"10.04.2024 16:46:46","2ms, Maximum"
"10.04.2024 16:46:51","2ms, Maximum"
"10.04.2024 16:46:56","2ms, Maximum"
"10.04.2024 16:47:01","4ms, Maximum"
"10.04.2024 16:47:06","2ms, Maximum"
"10.04.2024 16:47:11","3ms, Maximum"
"10.04.2024 16:47:16","2ms, Maximum"
"10.04.2024 16:47:21","3ms, Maximum"
"10.04.2024 16:47:26","2ms, Maximum"
"10.04.2024 16:47:31","5ms, Maximum"
"10.04.2024 16:47:36","3ms, Maximum"
"10.04.2024 16:47:41","3ms, Maximum"
"10.04.2024 16:47:47","2ms, Maximum"
"10.04.2024 16:47:52","2ms, Maximum"
"10.04.2024 16:47:57","3ms, Maximum"
"10.04.2024 16:48:02","4ms, Maximum"
"10.04.2024 16:48:07","2ms, Maximum"
"10.04.2024 16:48:12","2ms, Maximum"
"10.04.2024 16:48:17","3ms, Maximum"
"10.04.2024 16:48:22","2ms, Maximum"
"10.04.2024 16:48:27","2ms, Maximum"
"10.04.2024 16:48:32","3ms, Maximum"
"10.04.2024 16:48:37","4ms, Maximum"
"10.04.2024 16:48:42","2ms, Maximum"
"10.04.2024 16:48:47","3ms, Maximum"
"10.04.2024 16:48:52","2ms, Maximum"
"10.04.2024 16:48:57","2ms, Maximum"
"10.04.2024 16:49:02","3ms, Maximum"
"10.04.2024 16:49:07","2ms, Maximum"
"10.04.2024 16:49:12","4ms, Maximum"
"10.04.2024 16:49:17","2ms, Maximum"
"10.04.2024 16:49:22","3ms, Maximum"
"10.04.2024 16:49:27","3ms, Maximum"
"10.04.2024 16:49:32","2ms, Maximum"
"10.04.2024 16:49:37","3ms, Maximum"
"10.04.2024 16:49:42","2ms, Maximum"
"10.04.2024 16:49:47","2ms, Maximum"
"10.04.2024 16:49:52","4ms, Maximum"
"10.04.2024 16:49:57","3ms, Maximum"
"10.04.2024 16:50:02","3ms, Maximum"
"10.04.2024 16:50:07","3ms, Maximum"
"10.04.2024 16:50:12","3ms, Maximum"
"10.04.2024 16:50:18","3ms, Maximum"
"10.04.2024 16:50:23","2ms, Maximum"
"10.04.2024 16:50:28","3ms, Maximum"
"10.04.2024 16:50:33","2ms, Maximum"
"10.04.2024 16:50:38","2ms, Maximum"
"10.04.2024 16:50:43","2ms, Maximum"
"10.04.2024 16:50:48","2ms, Maximum"
"10.04.2024 16:50:53","62ms, Maximum"
"10.04.2024 16:50:58","2ms, Maximum"
"10.04.2024 16:51:03","2ms, Maximum"
"10.04.2024 16:51:08","2ms, Maximum"
"10.04.2024 16:51:13","2ms, Maximum"
"10.04.2024 16:51:18","3ms, Maximum"
"10.04.2024 16:51:23","2ms, Maximum"
"10.04.2024 16:51:28","3ms, Maximum"
"10.04.2024 16:51:33","3ms, Maximum"
"10.04.2024 16:51:38","42ms, Maximum"
"10.04.2024 16:51:43","4ms, Maximum"
"10.04.2024 16:51:48","1ms, Maximum"
"10.04.2024 16:51:53","3ms, Maximum"
"10.04.2024 16:51:58","3ms, Maximum"
"10.04.2024 16:52:03","3ms, Maximum"
"10.04.2024 16:52:08","2ms, Maximum"
"10.04.2024 16:52:13","2ms, Maximum"
"10.04.2024 16:52:18","3ms, Maximum"
"10.04.2024 16:52:23","2ms, Maximum"
"10.04.2024 16:52:28","2ms, Maximum"
"10.04.2024 16:52:34","3ms, Maximum"
"10.04.2024 16:52:39","3ms, Maximum"
"10.04.2024 16:52:44","2ms, Maximum"
"10.04.2024 16:52:49","3ms, Maximum"
"10.04.2024 16:52:54","3ms, Maximum"
"10.04.2024 16:52:59","2ms, Maximum"
"10.04.2024 16:53:04","3ms, Maximum"
"10.04.2024 16:53:09","2ms, Maximum"
"10.04.2024 16:53:14","2ms, Maximum"
"10.04.2024 16:53:19","3ms, Maximum"
"10.04.2024 16:53:24","2ms, Maximum"
"10.04.2024 16:53:29","3ms, Maximum"
"10.04.2024 16:53:34","3ms, Maximum"
"10.04.2024 16:53:39","3ms, Maximum"
"10.04.2024 16:53:44","2ms, Maximum"
"10.04.2024 16:53:49","5ms, Maximum"
"10.04.2024 16:53:54","3ms, Maximum"
"10.04.2024 16:53:59","4ms, Maximum"
"10.04.2024 16:54:04","2ms, Maximum"
"10.04.2024 16:54:09","2ms, Maximum"
"10.04.2024 16:54:14","2ms, Maximum"
"10.04.2024 16:54:19","2ms, Maximum"
"10.04.2024 16:54:24","2ms, Maximum"
"10.04.2024 16:54:29","3ms, Maximum"
"10.04.2024 16:54:34","2ms, Maximum"
"10.04.2024 16:54:39","4ms, Maximum"
"10.04.2024 16:54:44","3ms, Maximum"
"10.04.2024 16:54:49","3ms, Maximum"
"10.04.2024 16:54:54","3ms, Maximum"
"10.04.2024 16:54:59","2ms, Maximum"
"10.04.2024 16:55:05","3ms, Maximum"
"10.04.2024 16:55:18","2ms, Maximum"
"10.04.2024 16:55:23","3ms, Maximum"
"10.04.2024 16:55:28","3ms, Maximum"
"10.04.2024 16:55:33","3ms, Maximum"
"10.04.2024 16:55:38","4ms, Maximum"
"10.04.2024 16:55:44","4ms, Maximum"
"10.04.2024 16:55:49","2ms, Maximum"
"10.04.2024 16:55:54","2ms, Maximum"
"10.04.2024 16:55:59","3ms, Maximum"
"10.04.2024 16:56:04","2ms, Maximum"
"10.04.2024 16:56:09","3ms, Maximum"
"10.04.2024 16:56:14","2ms, Maximum"
"10.04.2024 16:56:19","2ms, Maximum"
"10.04.2024 16:56:24","4ms, Maximum"
"10.04.2024 16:56:29","2ms, Maximum"
"10.04.2024 16:56:34","2ms, Maximum"
"10.04.2024 16:56:39","2ms, Maximum"
"10.04.2024 16:56:53","2ms, Maximum"
"10.04.2024 16:56:58","3ms, Maximum"
"10.04.2024 16:57:03","2ms, Maximum"
"10.04.2024 16:57:08","3ms, Maximum"
"10.04.2024 16:57:13","3ms, Maximum"
"10.04.2024 16:57:18","3ms, Maximum"
"10.04.2024 16:57:23","2ms, Maximum"
"10.04.2024 16:57:28","2ms, Maximum"
"10.04.2024 16:57:33","2ms, Maximum"
"10.04.2024 16:57:38","3ms, Maximum"
"10.04.2024 16:57:43","3ms, Maximum"
"10.04.2024 16:57:48","3ms, Maximum"
"10.04.2024 16:57:53","3ms, Maximum"
"10.04.2024 16:57:58","40ms, Maximum"
"10.04.2024 16:58:03","3ms, Maximum"
"10.04.2024 16:58:08","3ms, Maximum"
"10.04.2024 16:58:13","3ms, Maximum"
"10.04.2024 16:58:18","3ms, Maximum"
"10.04.2024 16:58:23","2ms, Maximum"
"10.04.2024 16:58:28","2ms, Maximum"
"10.04.2024 16:58:34","2ms, Maximum"
"10.04.2024 16:58:39","2ms, Maximum"
"10.04.2024 16:58:44","2ms, Maximum"
"10.04.2024 16:58:49","2ms, Maximum"
"10.04.2024 16:58:54","2ms, Maximum"
"10.04.2024 16:58:59","4ms, Maximum"
"10.04.2024 16:59:04","2ms, Maximum"
"10.04.2024 16:59:09","3ms, Maximum"
"10.04.2024 16:59:14","3ms, Maximum"
"10.04.2024 16:59:19","3ms, Maximum"
"10.04.2024 16:59:24","5ms, Maximum"
"10.04.2024 16:59:29","2ms, Maximum"
"10.04.2024 16:59:34","2ms, Maximum"
"10.04.2024 16:59:39","4ms, Maximum"
"10.04.2024 16:59:44","2ms, Maximum"
"10.04.2024 16:59:49","2ms, Maximum"
"10.04.2024 16:59:54","2ms, Maximum"
"10.04.2024 16:59:59","3ms, Maximum"
"10.04.2024 17:00:04","3ms, Maximum"
"10.04.2024 17:00:09","4ms, Maximum"
"10.04.2024 17:00:14","3ms, Maximum"
"10.04.2024 17:00:19","3ms, Maximum"
"10.04.2024 17:00:24","2ms, Maximum"
"10.04.2024 17:00:29","2ms, Maximum"
"10.04.2024 17:00:34","2ms, Maximum"
"10.04.2024 17:00:39","2ms, Maximum"
"10.04.2024 17:00:44","2ms, Maximum"
"10.04.2024 17:00:49","3ms, Maximum"
"10.04.2024 17:00:54","4ms, Maximum"
"10.04.2024 17:00:59","2ms, Maximum"
"10.04.2024 17:01:04","2ms, Maximum"
"10.04.2024 17:01:09","4ms, Maximum"
"10.04.2024 17:01:15","2ms, Maximum"
"10.04.2024 17:01:20","3ms, Maximum"
"10.04.2024 17:01:25","3ms, Maximum"
"10.04.2024 17:01:30","3ms, Maximum"
"10.04.2024 17:01:35","3ms, Maximum"
"10.04.2024 17:01:40","2ms, Maximum"
"10.04.2024 17:01:45","2ms, Maximum"
"10.04.2024 17:01:50","5ms, Maximum"
"10.04.2024 17:01:55","4ms, Maximum"
"10.04.2024 17:02:00","2ms, Maximum"
"10.04.2024 17:02:05","2ms, Maximum"
"10.04.2024 17:02:10","2ms, Maximum"
"10.04.2024 17:02:15","3ms, Maximum"
"10.04.2024 17:02:20","2ms, Maximum"
"10.04.2024 17:02:25","2ms, Maximum"
"10.04.2024 17:02:30","2ms, Maximum"
"10.04.2024 17:02:35","3ms, Maximum"
"10.04.2024 17:02:40","2ms, Maximum"
"10.04.2024 17:02:45","2ms, Maximum"
"10.04.2024 17:02:50","2ms, Maximum"
"10.04.2024 17:02:55","7ms, Maximum"
"10.04.2024 17:03:00","3ms, Maximum"
"10.04.2024 17:03:05","2ms, Maximum"
"10.04.2024 17:03:10","2ms, Maximum"
"10.04.2024 17:03:15","3ms, Maximum"
"10.04.2024 17:03:20","2ms, Maximum"
"10.04.2024 17:03:25","3ms, Maximum"
"10.04.2024 17:03:30","3ms, Maximum"
"10.04.2024 17:03:35","3ms, Maximum"
"10.04.2024 17:03:41","3ms, Maximum"
"10.04.2024 17:03:46","3ms, Maximum"
"10.04.2024 17:03:51","3ms, Maximum"
"10.04.2024 17:03:56","3ms, Maximum"
"10.04.2024 17:04:01","3ms, Maximum"
"10.04.2024 17:04:06","3ms, Maximum"
"10.04.2024 17:04:11","9ms, Maximum"
"10.04.2024 17:04:16","2ms, Maximum"
"10.04.2024 17:04:21","8ms, Maximum"
"10.04.2024 17:04:26","2ms, Maximum"
"10.04.2024 17:04:31","5ms, Maximum"
"10.04.2024 17:04:36","3ms, Maximum"
"10.04.2024 17:04:41","2ms, Maximum"
"10.04.2024 17:04:46","6ms, Maximum"
"10.04.2024 17:04:51","3ms, Maximum"
"10.04.2024 17:04:56","4ms, Maximum"
"10.04.2024 17:05:01","3ms, Maximum"
"10.04.2024 17:05:06","6ms, Maximum"
"10.04.2024 17:05:11","4ms, Maximum"
"10.04.2024 17:05:16","3ms, Maximum"
"10.04.2024 17:05:21","3ms, Maximum"
"10.04.2024 17:05:26","2ms, Maximum"
"10.04.2024 17:05:31","2ms, Maximum"
"10.04.2024 17:05:36","2ms, Maximum"
"10.04.2024 17:05:41","3ms, Maximum"
"10.04.2024 17:05:46","5ms, Maximum"
"10.04.2024 17:05:51","2ms, Maximum"
"10.04.2024 17:05:56","3ms, Maximum"
"10.04.2024 17:06:01","2ms, Maximum"
"10.04.2024 17:06:06","7ms, Maximum"
"10.04.2024 17:06:11","4ms, Maximum"
"10.04.2024 17:06:17","6ms, Maximum"
"10.04.2024 17:06:22","2ms, Maximum"
"10.04.2024 17:06:27","2ms, Maximum"
"10.04.2024 17:06:32","2ms, Maximum"
"10.04.2024 17:06:37","2ms, Maximum"
"10.04.2024 17:06:42","2ms, Maximum"
"10.04.2024 17:06:47","2ms, Maximum"
"10.04.2024 17:06:52","6ms, Maximum"
"10.04.2024 17:06:57","2ms, Maximum"
"10.04.2024 17:07:02","2ms, Maximum"
"10.04.2024 17:07:07","2ms, Maximum"
"10.04.2024 17:07:12","2ms, Maximum"
"10.04.2024 17:07:17","3ms, Maximum"
"10.04.2024 17:07:22","3ms, Maximum"
"10.04.2024 17:07:38","5ms, Maximum"
"10.04.2024 17:07:43","14ms, Maximum"
"10.04.2024 17:07:48","4ms, Maximum"
"10.04.2024 17:07:53","2ms, Maximum"
"10.04.2024 17:07:58","3ms, Maximum"
"10.04.2024 17:08:03","2ms, Maximum"
"10.04.2024 17:08:08","3ms, Maximum"
"10.04.2024 17:08:13","3ms, Maximum"
"10.04.2024 17:08:18","3ms, Maximum"
"10.04.2024 17:08:23","2ms, Maximum"
"10.04.2024 17:08:28","2ms, Maximum"
"10.04.2024 17:08:33","2ms, Maximum"
"10.04.2024 17:08:38","3ms, Maximum"
"10.04.2024 17:08:43","2ms, Maximum"
"10.04.2024 17:08:48","3ms, Maximum"
"10.04.2024 17:08:54","7ms, Maximum"
"10.04.2024 17:08:59","2ms, Maximum"
"10.04.2024 17:09:04","3ms, Maximum"
"10.04.2024 17:09:09","3ms, Maximum"
"10.04.2024 17:09:14","2ms, Maximum"
"10.04.2024 17:09:19","5ms, Maximum"
"10.04.2024 17:09:24","2ms, Maximum"
"10.04.2024 17:09:29","6ms, Maximum"
"10.04.2024 17:09:34","3ms, Maximum"
"10.04.2024 17:09:39","3ms, Maximum"
"10.04.2024 17:09:44","3ms, Maximum"
"10.04.2024 17:09:49","5ms, Maximum"
"10.04.2024 17:09:54","5ms, Maximum"
"10.04.2024 17:09:59","3ms, Maximum"
"10.04.2024 17:10:04","5ms, Maximum"
"10.04.2024 17:10:09","3ms, Maximum"
"10.04.2024 17:10:14","3ms, Maximum"
"10.04.2024 17:10:19","3ms, Maximum"
"10.04.2024 17:10:24","2ms, Maximum"
"10.04.2024 17:10:29","2ms, Maximum"
"10.04.2024 17:10:34","2ms, Maximum"
"10.04.2024 17:10:39","2ms, Maximum"
"10.04.2024 17:10:44","3ms, Maximum"
"10.04.2024 17:10:49","3ms, Maximum"
"10.04.2024 17:10:54","2ms, Maximum"
"10.04.2024 17:10:59","3ms, Maximum"
"10.04.2024 17:11:04","2ms, Maximum"
"10.04.2024 17:11:09","3ms, Maximum"
"10.04.2024 17:11:14","2ms, Maximum"
"10.04.2024 17:11:19","4ms, Maximum"
"10.04.2024 17:11:24","2ms, Maximum"
"10.04.2024 17:11:29","2ms, Maximum"
"10.04.2024 17:11:35","6ms, Maximum"
"10.04.2024 17:11:40","3ms, Maximum"
"10.04.2024 17:11:45","2ms, Maximum"
"10.04.2024 17:11:50","3ms, Maximum"
"10.04.2024 17:11:55","2ms, Maximum"
"10.04.2024 17:12:00","3ms, Maximum"
"10.04.2024 17:12:05","3ms, Maximum"
"10.04.2024 17:12:10","2ms, Maximum"
"10.04.2024 17:12:15","3ms, Maximum"
"10.04.2024 17:12:20","3ms, Maximum"
"10.04.2024 17:12:25","3ms, Maximum"
"10.04.2024 17:12:30","3ms, Maximum"
"10.04.2024 17:12:35","2ms, Maximum"
"10.04.2024 17:12:40","2ms, Maximum"
"10.04.2024 17:12:45","5ms, Maximum"
"10.04.2024 17:12:50","2ms, Maximum"
